Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,HTTPS,89.57,68.46,69.64,94.66,85.87,97.84,0.71
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,TCP,72.19,68.46,69.64,75.84,69.04,97.22,0.06
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,ICMP,64.99,68.46,69.64,68.38,62.15,97.15,0.98
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,TWAMP,73.28,68.46,69.64,76.33,70.32,96.87,0.71
Ontario,43.641128,-79.387787,2023-06-04 02:00:00,app,UDP,39.36,68.46,69.64,41.05,37.89,98.38,0.03
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,HTTP,80.82,61.54,62.91,85.43,76.07,98.24,0.03
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,HTTPS,93.13,61.54,62.91,98.06,89.05,95.49,0.24
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TCP,69.55,61.54,62.91,73.67,66.19,98.4,0.15
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,ICMP,38.05,61.54,62.91,40.01,35.73,95.01,0.37
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,TWAMP,46.39,61.54,62.91,48.61,43.82,96.83,0.24
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,network,UDP,41.28,61.54,62.91,43.01,39.79,99.09,0.15
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTP,69.6,64.27,62.91,73.41,66.63,96.86,0.19
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,HTTPS,71.73,64.27,62.91,75.75,68.5,98.37,0.34
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TCP,57.24,64.27,62.91,59.52,55.11,96.58,0.92
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,ICMP,60.03,64.27,62.91,63.19,57.33,99.7,0.7
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,TWAMP,73.97,64.27,62.91,77.81,69.98,95.36,0.44
Manitoba,49.894225,-97.131744,2023-06-04 02:00:00,app,UDP,53.07,64.27,62.91,55.71,50.4,98.27,0.03
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTP,77.6,63.74,67.25,81.96,72.97,95.99,0.11
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,HTTPS,78.98,63.74,67.25,83.44,75.18,95.15,0.43
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TCP,77.74,63.74,67.25,82.11,73.42,98.79,0.53
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,ICMP,53.15,63.74,67.25,55.61,50.26,99.1,0.89
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,TWAMP,49.59,63.74,67.25,52.26,47.19,99.19,0.18
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,network,UDP,45.39,63.74,67.25,48.29,42.91,97.32,0.29
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTP,78.49,70.76,67.25,81.89,74.04,96.05,0.04
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,HTTPS,97.88,70.76,67.25,102.4,92.67,99.65,0.98
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TCP,86.2,70.76,67.25,91.22,81.27,95.38,0.7
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,ICMP,58.24,70.76,67.25,61.06,55.69,98.57,0.18
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,TWAMP,45.44,70.76,67.25,47.04,43.26,95.78,0.38
Quebec,45.505294,-73.613987,2023-06-04 04:00:00,app,UDP,58.32,70.76,67.25,61.4,56.02,95.87,0.4
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTP,71.96,63.98,63.48,75.35,68.89,95.62,0.99
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,HTTPS,80.85,63.98,63.48,84.94,76.98,98.14,0.96
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TCP,85.21,63.98,63.48,90.02,81.37,96.41,0.72
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,ICMP,41.65,63.98,63.48,44.32,39.34,98.48,0.08
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,TWAMP,72.84,63.98,63.48,75.93,69.96,98.58,0.48
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,network,UDP,31.36,63.98,63.48,33.24,29.97,97.19,0.7
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTP,74.5,62.98,63.48,78.75,70.56,95.98,0.93
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,HTTPS,81.86,62.98,63.48,86.15,77.87,95.41,0.95
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TCP,76.77,62.98,63.48,80.8,72.91,96.35,0.62
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,ICMP,60.68,62.98,63.48,64.16,57.87,99.85,0.56
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,TWAMP,52.92,62.98,63.48,55.21,50.61,96.96,0.92
Ontario,43.641128,-79.387787,2023-06-04 04:00:00,app,UDP,31.15,62.98,63.48,32.24,29.54,98.47,0.88
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTP,65.76,62.3,65.71,69.71,62.34,95.27,0.83
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,HTTPS,75.37,62.3,65.71,78.78,71.18,95.09,0.27
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TCP,80.58,62.3,65.71,84.46,77.04,98.96,0.73
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,ICMP,56.84,62.3,65.71,59.84,53.64,97.48,0.76
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,TWAMP,73.2,62.3,65.71,77.04,69.37,97.12,0.17
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,network,UDP,22.07,62.3,65.71,23.84,21.43,99.84,0.45
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTP,71.24,69.12,65.71,74.13,67.55,98.91,0.08
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,HTTPS,86.76,69.12,65.71,90.4,82.75,95.94,0.13
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TCP,87.35,69.12,65.71,91.43,82.97,95.86,0.15
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,ICMP,53.34,69.12,65.71,55.61,49.89,95.52,0.51
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,TWAMP,66.46,69.12,65.71,70.19,62.56,95.91,0.05
Manitoba,49.894225,-97.131744,2023-06-04 04:00:00,app,UDP,49.58,69.12,65.71,52.65,46.89,99,0.95
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTP,65.65,63.84,63.92,69.69,62.53,99.98,0.86
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,HTTPS,94.57,63.84,63.92,100.1,89.48,99.27,0.98
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TCP,77.69,63.84,63.92,82.31,74.07,99.52,0.07
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,ICMP,43.01,63.84,63.92,44.84,41.47,95.79,0.44
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,TWAMP,63.17,63.84,63.92,65.53,60.2,99.06,0.14
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,network,UDP,38.96,63.84,63.92,41.38,36.39,97.23,0.39
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTP,81.34,63.99,63.92,85.81,77.38,99.66,0.7
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,HTTPS,78.32,63.99,63.92,81.98,74.76,96.95,0.29
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TCP,60.28,63.99,63.92,62.78,57.02,96.1,0.38
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,ICMP,54.77,63.99,63.92,58.12,51.56,98.91,0.85
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,TWAMP,66.32,63.99,63.92,70.1,62.85,95.56,0.76
Quebec,45.505294,-73.613987,2023-06-04 06:00:00,app,UDP,42.92,63.99,63.92,44.7,40.6,98.29,0.62
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTP,79.15,63.46,62.01,83.14,75.19,97.52,0.02
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,HTTPS,93.42,63.46,62.01,97.67,88.72,96.2,0.02
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,TCP,54.62,63.46,62.01,57.23,51.94,96.12,0.85
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,ICMP,47.23,63.46,62.01,49.63,44.84,96.72,0.36
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,TWAMP,62.92,63.46,62.01,66.76,59.17,95.16,0.9
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,network,UDP,43.39,63.46,62.01,45.51,41.25,95.9,0.44
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,HTTP,65.75,60.57,62.01,68.86,62.28,99.43,0.37
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,HTTPS,95.03,60.57,62.01,99.28,90.14,97.45,0.61
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,TCP,63.3,60.57,62.01,67.19,59.94,96.59,0.93
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,ICMP,47.68,60.57,62.01,49.61,45.12,96.86,0.74
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,TWAMP,53.68,60.57,62.01,56.56,51.42,99.5,0.68
Ontario,43.641128,-79.387787,2023-06-04 06:00:00,app,UDP,37.99,60.57,62.01,39.41,36.64,97.37,0.45
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,HTTP,75.11,59.87,61.63,78.48,72.05,97.06,0.94
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,HTTPS,74.52,59.87,61.63,78.96,71.1,96.17,0.7
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,TCP,65.44,59.87,61.63,69.12,62.67,96.83,0.61
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,ICMP,53.49,59.87,61.63,56.08,51.12,98.48,0.61
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,TWAMP,65.84,59.87,61.63,68.72,62.32,97.56,0
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,network,UDP,24.83,59.87,61.63,25.93,23.13,98.41,0.28
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,HTTP,65.81,63.39,61.63,69.16,62.41,97.84,0.88
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,HTTPS,93.6,63.39,61.63,97.56,88.35,96.49,0.44
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,TCP,82.87,63.39,61.63,86.83,79.42,97.53,0.05
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,ICMP,46.22,63.39,61.63,48.52,43.8,98.24,0.12
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,TWAMP,52.14,63.39,61.63,55.29,49.38,97.53,0.22
Manitoba,49.894225,-97.131744,2023-06-04 06:00:00,app,UDP,39.68,63.39,61.63,40.87,37.84,98.64,0.96
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,HTTP,79.97,67.68,63.15,84.36,75.23,99.16,0.6
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,HTTPS,78.14,67.68,63.15,82.77,74.95,95.93,0.61
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,TCP,87.95,67.68,63.15,92.57,83.62,99.03,0.04
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,ICMP,40.52,67.68,63.15,42.15,38.39,98.41,0.29
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,TWAMP,69.31,67.68,63.15,73.36,66,97.47,0.93
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,network,UDP,50.2,67.68,63.15,52.22,47.14,99.09,0.38
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,HTTP,78.2,58.63,63.15,81.51,73.73,96.64,0.97
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,HTTPS,71.99,58.63,63.15,76.35,68.91,96.93,0.24
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,TCP,60.02,58.63,63.15,63.64,57.13,96.55,0.24
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,ICMP,42,58.63,63.15,43.54,39.79,97.62,0.37
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,TWAMP,63.73,58.63,63.15,66.78,60.87,97.42,0.55
Quebec,45.505294,-73.613987,2023-06-04 08:00:00,app,UDP,35.82,58.63,63.15,36.9,34.66,99.26,0.75
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,HTTP,73.93,65.23,64.37,77.45,69.81,97.45,0.85
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,HTTPS,90.66,65.23,64.37,95.01,85.44,99.18,0.47
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,TCP,57.99,65.23,64.37,61.42,55.75,99.81,0.75
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,ICMP,45.57,65.23,64.37,48.3,43.58,97.22,0.48
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,TWAMP,60.93,65.23,64.37,63.58,58.14,97.85,0.46
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,network,UDP,62.33,65.23,64.37,65.26,59.48,97.87,0.43
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,HTTP,73.32,63.51,64.37,76.48,69.22,99.25,0.03
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,HTTPS,80.69,63.51,64.37,85.01,76.84,96.63,0.07
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,TCP,86.94,63.51,64.37,91.3,82.39,97.03,0.13
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,ICMP,45.94,63.51,64.37,48.57,44.23,99.64,0.08
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,TWAMP,62.23,63.51,64.37,64.65,59.92,98.81,0.18
Ontario,43.641128,-79.387787,2023-06-04 08:00:00,app,UDP,31.94,63.51,64.37,33.9,30.27,96.84,0.62
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,HTTP,70.96,70.45,68.61,74.34,67.5,99.97,0.49
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,HTTPS,74.88,70.45,68.61,78.05,71.46,98.94,0.75
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,TCP,82.57,70.45,68.61,86.97,77.88,99.7,1
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,ICMP,60.72,70.45,68.61,63.04,58.05,98.79,0.77
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,TWAMP,75.69,70.45,68.61,78.84,72.03,96.17,0.77
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,network,UDP,57.88,70.45,68.61,60.16,54.92,99.12,0.53
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,HTTP,76.43,66.77,68.61,79.59,72.55,98.72,0.56
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,HTTPS,74.52,66.77,68.61,78.64,70.5,99.45,0.04
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,TCP,85.43,66.77,68.61,90.4,81.2,96.61,0.15
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,ICMP,64.88,66.77,68.61,68.9,61.67,96.33,0.82
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,TWAMP,50.13,66.77,68.61,52.47,46.86,97.35,0.63
Manitoba,49.894225,-97.131744,2023-06-04 08:00:00,app,UDP,49.21,66.77,68.61,51.19,46.36,98.34,0.42
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,HTTP,81.43,67.13,68.86,85.75,77.46,96.51,0.03
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,HTTPS,85.82,67.13,68.86,89.49,81.19,97.88,0.56
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,TCP,87.34,67.13,68.86,91.57,82.8,96.57,0.91
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,ICMP,52.37,67.13,68.86,55.37,49.87,98.41,0
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,TWAMP,70,67.13,68.86,73.98,66.33,99.66,0.54
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,network,UDP,25.84,67.13,68.86,26.67,24.74,99.45,0.43
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,HTTP,79.98,70.58,68.86,83.69,75.7,99.83,0.47
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,HTTPS,80.1,70.58,68.86,84.4,76.1,95.7,0.43
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,TCP,76.97,70.58,68.86,80.46,73.17,99.55,0.79
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,ICMP,55.32,70.58,68.86,58.29,53.18,95.42,0.22
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,TWAMP,68.68,70.58,68.86,72.07,65.48,97.9,0.37
Quebec,45.505294,-73.613987,2023-06-04 10:00:00,app,UDP,62.45,70.58,68.86,65.64,59.51,97.88,0.1
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,HTTP,73.62,63.54,62.16,77.26,70.13,99.11,0.71
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,HTTPS,94,63.54,62.16,98.58,89.32,96,0.48
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,TCP,62.41,63.54,62.16,65.71,59.01,96.26,0.77
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,ICMP,42.87,63.54,62.16,45.13,41.01,99.85,0.2
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,TWAMP,62.6,63.54,62.16,66.23,59.11,98.35,0.93
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,network,UDP,45.73,63.54,62.16,47.4,44.09,98.38,0.37
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,HTTP,71.73,60.79,62.16,75.56,68.28,95.36,0.55
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,HTTPS,86.27,60.79,62.16,90.18,81.21,97.35,0.26
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,TCP,60.29,60.79,62.16,62.71,56.9,95.19,0.04
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,ICMP,40.88,60.79,62.16,43.71,39.57,99.01,0.56
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,TWAMP,50.09,60.79,62.16,53.3,46.93,98.76,0.25
Ontario,43.641128,-79.387787,2023-06-04 10:00:00,app,UDP,55.46,60.79,62.16,57.94,52.33,98.95,0.96
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,HTTP,73.52,58.15,61.03,77.73,69.86,98.67,0.91
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,HTTPS,71.64,58.15,61.03,74.57,68.62,95.64,0.46
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,TCP,53.95,58.15,61.03,57.11,51.65,99.2,0.64
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,ICMP,40.15,58.15,61.03,42.63,37.63,99.16,0.52
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,TWAMP,54.45,58.15,61.03,56.64,51.02,96.9,0.04
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,network,UDP,55.19,58.15,61.03,57.39,52.04,95.44,0.3
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,HTTP,72.35,63.91,61.03,75.21,68.49,95.55,0.21
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,HTTPS,97.18,63.91,61.03,102.12,92.85,97.68,0.79
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,TCP,60.01,63.91,61.03,63.75,57.4,99.68,0.56
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,ICMP,38.17,63.91,61.03,40.4,36.47,99.16,0.96
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,TWAMP,63.65,63.91,61.03,67.51,60.2,99.1,0.01
Manitoba,49.894225,-97.131744,2023-06-04 10:00:00,app,UDP,52.09,63.91,61.03,54.94,50.23,99.02,0.6
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,HTTP,72.49,67.93,64.36,75.57,68.16,95.8,0.65
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,HTTPS,97.83,67.93,64.36,102.76,92.32,97.93,0.45
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,TCP,67.18,67.93,64.36,69.79,63.66,96.95,0.15
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,ICMP,47.37,67.93,64.36,49.94,44.62,96.89,0.33
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,TWAMP,65.76,67.93,64.36,68.81,62.38,95.61,0.93
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,network,UDP,56.97,67.93,64.36,59.95,54.89,95.56,0.88
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,HTTP,66.44,60.78,64.36,70.46,63.73,98.29,0.21
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,HTTPS,89.63,60.78,64.36,93.97,84.61,95.56,0.25
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,TCP,61.46,60.78,64.36,64.59,58.31,98.84,0.47
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,ICMP,48.52,60.78,64.36,51.33,46.7,95.46,0.16
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,TWAMP,46.87,60.78,64.36,48.86,44.17,97.01,0.92
Quebec,45.505294,-73.613987,2023-06-04 12:00:00,app,UDP,51.78,60.78,64.36,54.4,48.93,95.47,0.73
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,HTTP,81.68,66.64,62.47,85.48,77.55,97.83,0.95
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,HTTPS,88.68,66.64,62.47,93.49,84.81,99.63,0.21
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,TCP,76.62,66.64,62.47,81.04,72.07,99.89,0.24
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,ICMP,64.37,66.64,62.47,67.26,60.59,97.94,0.41
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,TWAMP,58.87,66.64,62.47,61.29,55.41,96.33,0.42
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,network,UDP,29.63,66.64,62.47,30.81,28.57,98.34,0.21
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,HTTP,76.19,58.29,62.47,80.09,73.09,97.57,0.31
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,HTTPS,91.26,58.29,62.47,95.31,86.35,98.26,0.6
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,TCP,72.83,58.29,62.47,75.96,68.87,95.16,0.82
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,ICMP,39.94,58.29,62.47,41.93,38.11,95.4,0.37
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,TWAMP,46.57,58.29,62.47,48.88,44.89,95.99,0.66
Ontario,43.641128,-79.387787,2023-06-04 12:00:00,app,UDP,22.96,58.29,62.47,24.13,21.27,99.26,0.18
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,HTTP,69.04,61.48,64.45,72.79,64.94,97.08,0.56
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,HTTPS,75.98,61.48,64.45,79.74,72.51,95.17,0.92
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,TCP,79.77,61.48,64.45,83.13,76.3,96.47,0.76
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,ICMP,54.52,61.48,64.45,56.91,51.03,96.19,0.51
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,TWAMP,47.05,61.48,64.45,49.44,44.87,99.79,0.37
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,network,UDP,42.49,61.48,64.45,45.23,40.62,97.17,0.63
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,HTTP,75.02,67.44,64.45,79.4,71.59,96.7,0.61
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,HTTPS,76.32,67.44,64.45,80.25,73.14,96.42,0.48
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,TCP,86.27,67.44,64.45,91.01,81.96,95.43,0.38
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,ICMP,49.05,67.44,64.45,52.22,45.86,97.62,0.45
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,TWAMP,68.92,67.44,64.45,72.3,64.92,97.69,0.46
Manitoba,49.894225,-97.131744,2023-06-04 12:00:00,app,UDP,49.03,67.44,64.45,51.12,46.85,95.87,0.45
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,HTTP,76.8,61.4,63.47,80.4,73.11,96.58,0.52
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,HTTPS,88.73,61.4,63.47,93.82,85.08,99.74,0.77
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,TCP,65.12,61.4,63.47,68.59,61.88,95.38,0.07
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,ICMP,46.1,61.4,63.47,47.88,43.53,96.63,0.23
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,TWAMP,47.05,61.4,63.47,49.65,44.82,97.68,0.15
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,network,UDP,44.59,61.4,63.47,46.84,41.72,97.21,0.62
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,HTTP,80.18,65.55,63.47,84.89,76.62,96.17,0.82
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,HTTPS,77.11,65.55,63.47,80.94,73.08,95.56,0.95
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,TCP,78.37,65.55,63.47,82.09,75.16,95.07,0.1
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,ICMP,41.23,65.55,63.47,43.96,39.43,96.45,0.09
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,TWAMP,72.83,65.55,63.47,76.04,69.49,96.65,0.16
Quebec,45.505294,-73.613987,2023-06-04 14:00:00,app,UDP,43.57,65.55,63.47,46.09,40.95,97.75,0.02
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,HTTP,76.54,68.72,65.63,80.25,72.02,99,0.29
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,HTTPS,96.63,68.72,65.63,101.41,91.26,95.76,0.49
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,TCP,74.77,68.72,65.63,78.76,71.19,98.86,0.23
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,ICMP,60.89,68.72,65.63,64.34,57.34,95.66,0.55
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,TWAMP,47.57,68.72,65.63,50.2,45.39,98.41,0.49
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,network,UDP,55.9,68.72,65.63,58.94,52.94,97.74,0.97
Ontario,43.641128,-79.387787,2023-06-04 14:00:00,app,HTTP,69.79,62.55,65.63,73.67,66.76,98.92,0.2
